"CUST_ID","CUST_GENDER","AGE","CUST_MARITAL_STATUS","COUNTRY_NAME","CUST_INCOME_LEVEL","EDUCATION","OCCUPATION","HOUSEHOLD_SIZE","YRS_RESIDENCE","AFFINITY_CARD","BULK_PACK_DISKETTES","FLAT_PANEL_MONITOR","HOME_THEATER_PACKAGE","BOOKKEEPING_APPLICATION","PRINTER_SUPPLIES","Y_BOX_GAMES","OS_DOC_SET_KANJI","COMMENTS"
101112,"M",52,"Married","United States of America","I: 170,000 - 189,999","10th","Machine","3",5,0,1,1,1,0,1,0,0,"I purchased the new mouse pads and love them. I also purchased one for my sister and one for my brother."
101113,"M",34,"Married","Brazil","J: 190,000 - 249,999","Bach.","Prof.","3",3,1,1,1,0,1,1,0,0,"I love it. Will never shop at other shops again!"
101114,"M",36,"Married","United States of America","C: 50,000 - 69,999","Bach.","Sales","3",4,1,0,0,1,1,1,0,0,"Even with the new 10% card, your prices are still too expensive. I am tired of your gimmicks."
101115,"M",18,"NeverM","United States of America","H: 150,000 - 169,999","12th","?","1",1,0,1,1,0,0,1,1,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101116,"F",36,"Married","United States of America","L: 300,000 and above","< Bach.","Cleric.","4-5",4,1,1,1,1,1,1,0,0,"Thank you! But I am very unhappy with all the junk mail you keep sending."
101117,"M",30,"Married","United States of America","J: 190,000 - 249,999","< Bach.","Machine","3",3,1,1,1,0,1,1,0,0,"Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything."
101118,"F",48,"Divorc.","United States of America","I: 170,000 - 189,999","Assoc-V","Other","1",5,0,1,1,1,1,1,0,0,"A great program but I have to complain just a bit. Why do you need to know how many children I have, where I shop, etc.?  Give us a discount for shopping at your store, but don't ask too many personal questions."
101119,"M",51,"Married","Argentina","L: 300,000 and above","1st-4th","Other","3",6,0,1,1,1,0,1,0,0,"I purchased the new mouse pads and love them. I also purchased one for my sister and one for my brother."
101120,"M",43,"Divorc.","United States of America","E: 90,000 - 109,999","< Bach.","Exec.","2",5,0,0,0,1,1,1,0,0,"Thank you, But please remove my name from your list."
101121,"F",27,"NeverM","United States of America","K: 250,000 - 299,999","< Bach.","?","9+",3,0,1,1,0,1,1,1,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
101122,"M",42,"NeverM","United States of America","B: 30,000 - 49,999","Masters","Prof.","2",7,0,0,0,1,1,1,0,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
101123,"M",48,"Married","United States of America","J: 190,000 - 249,999","Bach.","Sales","3",7,0,1,1,1,1,1,0,0,"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."
101124,"M",36,"Married","United States of America","K: 250,000 - 299,999","Assoc-V","Farming","3",9,0,1,1,1,1,1,0,0,"It is a good way to attract new shoppers. After shopping at your store for more than a month, I am ready to move on though. Not enough variety"
101125,"F",37,"Married","United States of America","J: 190,000 - 249,999","Bach.","Prof.","4-5",3,1,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101126,"F",48,"Married","Germany","D: 70,000 - 89,999","HS-grad","Cleric.","4-5",5,1,0,0,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
101127,"F",42,"Divorc.","United States of America","L: 300,000 and above","Assoc-A","Prof.","9+",4,1,1,1,1,1,1,0,0,"This Affinity Card is great.I am delighted that you sent me one as I 've only shopped at your store once. I was so pleased to be included in your program that I immediately purchased a new flat panel monitor."
101128,"M",57,"Mabsent","United States of America","I: 170,000 - 189,999","Assoc-A","Farming","9+",6,0,1,1,1,1,1,0,0,"I am unhappy with the service at your store. Do not consider me a loyal customer just because I use your Affinity Card"
101129,"M",27,"Married","United States of America","I: 170,000 - 189,999","Bach.","Prof.","3",3,0,1,1,0,1,1,1,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
101130,"F",43,"Divorc.","United States of America","C: 50,000 - 69,999","HS-grad","Exec.","9+",4,1,0,0,1,1,1,0,0,"Affinity card is a great idea. But your store is still too expensive. I am tired of your lousy junk mail."
101131,"F",31,"NeverM","United States of America","F: 110,000 - 129,999","Bach.","Exec.","2",3,0,0,0,0,1,1,0,0,"I purchased the new mouse pads and love them. I also purchased one for my sister and one for my brother."
101132,"F",35,"NeverM","United States of America","E: 90,000 - 109,999","< Bach.","Cleric.","1",4,0,0,0,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101133,"M",28,"Married","United States of America","L: 300,000 and above","HS-grad","Crafts","3",3,0,1,1,0,1,1,1,0,"I love the new on-line documentation."
101134,"M",57,"Divorc.","United States of America","A: Below 30,000","Bach.","Cleric.","9+",6,0,0,0,1,1,1,0,0,"A great program but I have to complain just a bit. Why do you need to know how many children I have, where I shop, etc.?  Give us a discount for shopping at your store, but don't ask too many personal questions."
101135,"F",17,"NeverM","United States of America","H: 150,000 - 169,999","10th","Sales","9+",0,0,1,0,0,0,1,1,0,"How much would it cost to upgrade my computer to the latest model you advertised this week?"
101136,"M",47,"NeverM","United States of America","J: 190,000 - 249,999","HS-grad","Crafts","2",5,0,1,1,1,1,1,0,0,"Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything."
101137,"F",68,"Widowed","United States of America","H: 150,000 - 169,999","10th","Other","9+",3,0,1,0,1,0,1,0,0,"Can I use my Affinity card to buy bulk purchases and ship them to my mother in Arizona?"
101138,"F",20,"NeverM","United States of America","J: 190,000 - 249,999","< Bach.","Sales","1",1,0,1,1,0,1,1,1,0,"A great program but I have to complain just a bit. Why do you need to know how many children I have, where I shop, etc.?  Give us a discount for shopping at your store, but don't ask too many personal questions."
101139,"M",50,"Married","United States of America","L: 300,000 and above","Bach.","Exec.","3",5,1,1,1,1,1,1,0,0,"My brother uses the affinity card a lot. I think the competitor has better prices without it."
101140,"F",26,"NeverM","United States of America","K: 250,000 - 299,999","< Bach.","?","1",3,0,1,1,0,1,1,1,0,"The new affinity card is great. Thank you. I do  have to say that it is a hassle to remember to bring it  with me when I shop as I only shop at your store  for sale items. Could you keep my record in your computer?"
101141,"M",34,"NeverM","United States of America","H: 150,000 - 169,999","HS-grad","Protec.","1",3,0,1,1,0,1,1,0,0,"A lousy idea.  I threw your card away. If you want to know what I buy, I'll shop elsewhere."
101142,"M",78,"Married","United States of America","I: 170,000 - 189,999","7th-8th","Handler","3",4,0,1,1,1,0,1,0,0,"It is a good way to attract new shoppers. After shopping at your store for more than a month, I am ready to move on though. Not enough variety"
101143,"F",41,"NeverM","United States of America","F: 110,000 - 129,999","HS-grad","Cleric.","2",4,0,0,0,1,1,1,0,0,"A lousy idea.  I threw your card away. If you want to know what I buy, I'll shop elsewhere."
101144,"M",46,"Married","United States of America","F: 110,000 - 129,999","Bach.","Protec.","3",5,1,0,0,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101145,"M",54,"Married","United States of America","K: 250,000 - 299,999","Profsc","Prof.","3",7,1,1,1,1,1,1,0,0,"I love it. Will never shop at other shops again!"
101146,"F",22,"NeverM","United States of America","J: 190,000 - 249,999","< Bach.","?","1",1,0,1,1,0,1,1,1,0,""
101147,"M",46,"NeverM","United States of America","H: 150,000 - 169,999","10th","Machine","2",5,0,1,0,1,0,1,0,0,"I am unhappy with the service at your store. Do not consider me a loyal customer just because I use your Affinity Card"
101148,"M",36,"Married","United States of America","H: 150,000 - 169,999","< Bach.","Exec.","3",6,0,1,0,1,1,1,0,0,"Great program.  Love the discount. Signed happy customer."
101149,"F",26,"NeverM","United States of America","D: 70,000 - 89,999","Bach.","Prof.","2",3,0,0,0,0,1,1,1,0,"A lousy idea.  I threw your card away. If you want to know what I buy, I'll shop elsewhere."
101150,"F",49,"Separ.","United States of America","F: 110,000 - 129,999","HS-grad","Other","2",5,0,0,0,1,1,1,0,0,"Great program.  Love the discount. Signed happy customer."
101151,"M",53,"Mabsent","Australia","J: 190,000 - 249,999","9th","Machine","9+",11,0,1,1,1,0,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
101152,"M",42,"NeverM","United States of America","E: 90,000 - 109,999","< Bach.","Exec.","2",4,0,0,0,1,1,1,0,0,"I used to shop at your store, but have stopped now. I tried to return some electronic items and your store manager was a pain to deal with."
101153,"M",20,"NeverM","United States of America","B: 30,000 - 49,999","< Bach.","?","1",1,0,0,0,0,1,1,1,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
101154,"M",25,"Married","Argentina","L: 300,000 and above","1st-4th","Farming","3",6,0,1,1,0,0,1,1,0,"I shop your store a lot.  I love your weekly specials."
101155,"M",21,"NeverM","United States of America","L: 300,000 and above","< Bach.","Cleric.","9+",2,0,1,1,0,1,1,1,0,""
101156,"M",30,"Married","United States of America","G: 130,000 - 149,999","HS-grad","Exec.","3",4,1,0,0,0,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101157,"M",67,"Married","United States of America","H: 150,000 - 169,999","Profsc","?","3",2,1,1,0,1,1,1,0,0,"I don't like your new Affinity Card program.  Too little, too late.  I am very happy with your competitor's stores."
101158,"F",25,"NeverM","United States of America","I: 170,000 - 189,999","Bach.","TechSup","1",1,0,1,1,0,1,1,1,0,"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."
101159,"M",38,"Married","United States of America","J: 190,000 - 249,999","11th","Crafts","3",4,0,1,1,1,0,1,0,0,"Don't send me any more promotions.  I get too much lousy junk mail already"
101160,"F",45,"Divorc.","United States of America","H: 150,000 - 169,999","< Bach.","Sales","9+",5,0,1,1,1,1,1,0,0,"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"
101161,"M",33,"Married","United States of America","I: 170,000 - 189,999","Bach.","Cleric.","3",4,1,1,1,0,1,1,0,0,"Thanks but even with your discounts, your products are too expensive. Sorry."
101162,"F",34,"Divorc.","United States of America","J: 190,000 - 249,999","Bach.","Sales","9+",3,0,1,1,0,1,1,0,0,"How much would it cost to upgrade my computer to the latest model you advertised this week?"
101163,"M",44,"Married","United States of America","F: 110,000 - 129,999","Bach.","TechSup","3",4,1,0,0,1,1,1,0,0,"Can I apply my discount to a purchase I made last month? Excellent program.  Thanks"
101164,"M",42,"Divorc.","United States of America","F: 110,000 - 129,999","HS-grad","Machine","2",5,0,0,0,1,1,1,0,0,"I am unhappy with the service at your store. Do not consider me a loyal customer just because I use your Affinity Card"
101165,"M",37,"Married","United States of America","K: 250,000 - 299,999","HS-grad","Crafts","3",4,0,1,1,1,1,1,0,0,"Affinity card makese sense only for bulk purchases. For all others, driving so far is not worth the discount. Either offer free shipping or build a store close by."
101166,"M",47,"Married","United States of America","L: 300,000 and above","Bach.","Crafts","3",5,0,1,1,1,1,1,0,0,"I love the discounts. But I mostly end upbuying  things I do not need."
101167,"M",35,"Married","United States of America","C: 50,000 - 69,999","HS-grad","Machine","3",4,0,0,0,1,1,1,0,0,"It is a good way to attract new shoppers. After shopping at your store for more than a month, I am ready to move on though. Not enough variety"
101168,"M",59,"Married","United States of America","H: 150,000 - 169,999","< Bach.","Crafts","3",6,0,1,1,1,1,1,0,0,"I love the new on-line documentation."
101169,"M",27,"NeverM","United States of America","L: 300,000 and above","< Bach.","Sales","2",3,0,1,1,0,1,1,1,0,"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"
101170,"M",33,"Married","Brazil","L: 300,000 and above","< Bach.","Prof.","3",3,1,1,1,0,1,1,0,0,"Thanks but even with your discounts, your products are too expensive. Sorry."
101171,"F",22,"NeverM","United States of America","L: 300,000 and above","< Bach.","TechSup","2",2,0,1,1,0,1,1,1,0,"Great program.  Love the discount. Signed happy customer."
101172,"M",20,"NeverM","United States of America","L: 300,000 and above","HS-grad","Other","1",2,0,1,1,0,1,1,1,0,"A lousy idea.  I threw your card away. If you want to know what I buy, I'll shop elsewhere."
101173,"M",35,"NeverM","United States of America","G: 130,000 - 149,999","HS-grad","Sales","2",3,0,0,0,1,1,1,0,0,"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"
101174,"M",56,"Married","United States of America","J: 190,000 - 249,999","HS-grad","Crafts","3",6,0,1,1,1,1,1,0,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
101175,"F",28,"Divorc.","United States of America","K: 250,000 - 299,999","HS-grad","Other","9+",3,0,1,1,0,1,1,1,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101176,"M",49,"Married","United States of America","H: 150,000 - 169,999","< Bach.","Crafts","3",5,1,1,0,1,1,1,0,0,"I don't like your new Affinity Card program.  Too little, too late.  I am very happy with your competitor's stores."
101177,"M",46,"Separ.","Argentina","L: 300,000 and above","5th-6th","Handler","2",6,0,1,1,1,0,1,0,0,"Can I use my Affinity card to buy bulk purchases and ship them to my mother in Arizona?"
101178,"M",43,"NeverM","United States of America","I: 170,000 - 189,999","HS-grad","Exec.","2",6,0,1,1,1,1,1,0,0,"The new affinity card is great. Thank you. I do  have to say that it is a hassle to remember to bring it  with me when I shop as I only shop at your store  for sale items. Could you keep my record in your computer?"
101179,"M",39,"NeverM","United States of America","L: 300,000 and above","Assoc-A","Transp.","2",5,0,1,1,1,1,1,0,0,"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."
101180,"F",57,"Divorc.","United States of America","C: 50,000 - 69,999","HS-grad","Exec.","2",7,0,0,0,1,1,1,0,0,"Don't send me any more promotions.  I get too much lousy junk mail already"
101181,"M",31,"Married","United States of America","D: 70,000 - 89,999","< Bach.","Cleric.","3",3,0,0,0,0,1,1,0,0,""
101182,"M",32,"Married","United States of America","C: 50,000 - 69,999","Assoc-V","Transp.","3",3,0,0,0,0,1,1,0,0,"I shop your store a lot.  I love your weekly specials."
101183,"F",21,"NeverM","United States of America","I: 170,000 - 189,999","HS-grad","Sales","1",2,0,1,1,0,1,1,1,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
101184,"M",35,"Married","United States of America","L: 300,000 and above","HS-grad","Other","3",5,0,1,1,1,1,1,0,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
101185,"F",54,"Divorc.","United States of America","H: 150,000 - 169,999","HS-grad","?","2",4,0,1,0,1,1,1,0,0,"I used to shop at your store, but have stopped now. I tried to return some electronic items and your store manager was a pain to deal with."
101186,"M",49,"Married","United States of America","F: 110,000 - 129,999","Bach.","Exec.","3",5,1,0,0,1,1,1,0,0,"Thanks but even with your discounts, your products are too expensive. Sorry."
101187,"F",29,"NeverM","United States of America","I: 170,000 - 189,999","< Bach.","Other","2",3,1,1,1,0,1,1,1,0,""
101188,"F",32,"Divorc.","United States of America","G: 130,000 - 149,999","< Bach.","Sales","9+",2,0,0,0,0,1,1,0,0,""
101189,"M",50,"Married","United States of America","I: 170,000 - 189,999","Profsc","Prof.","3",6,1,1,1,1,1,1,0,0,"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."
101190,"F",24,"NeverM","United States of America","J: 190,000 - 249,999","Assoc-V","Cleric.","2",2,0,1,1,0,1,1,1,0,"Affinity card is a great idea. But your store is still too expensive. I am tired of your lousy junk mail."
101191,"M",47,"Married","United States of America","E: 90,000 - 109,999","Bach.","Exec.","3",6,0,0,0,1,1,1,0,0,"I am not going to waste my time filling up this three page form. Lousy idea."
101192,"F",30,"Mabsent","United States of America","F: 110,000 - 129,999","< Bach.","Exec.","9+",4,0,0,0,0,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101193,"M",59,"Married","United States of America","I: 170,000 - 189,999","HS-grad","Crafts","3",6,1,1,1,1,1,1,0,0,"I don't like your new Affinity Card program.  Too little, too late.  I am very happy with your competitor's stores."
101194,"M",22,"NeverM","United States of America","H: 150,000 - 169,999","Assoc-V","Crafts","1",3,0,1,0,0,1,1,1,0,"Affinity card makese sense only for bulk purchases. For all others, driving so far is not worth the discount. Either offer free shipping or build a store close by."
101195,"F",22,"NeverM","United States of America","J: 190,000 - 249,999","Assoc-V","Cleric.","1",2,0,1,1,0,1,1,1,0,"A great program but I have to complain just a bit. Why do you need to know how many children I have, where I shop, etc.?  Give us a discount for shopping at your store, but don't ask too many personal questions."
101196,"M",42,"Married","United States of America","I: 170,000 - 189,999","< Bach.","Cleric.","3",4,0,1,1,1,1,1,0,0,"I am unhappy with the service at your store. Do not consider me a loyal customer just because I use your Affinity Card"
101197,"M",20,"NeverM","United States of America","B: 30,000 - 49,999","HS-grad","Crafts","1",2,0,0,0,0,1,1,1,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
101198,"F",23,"NeverM","United States of America","L: 300,000 and above","< Bach.","Prof.","2",3,0,1,1,0,1,1,1,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
101199,"F",21,"NeverM","United States of America","L: 300,000 and above","< Bach.","Sales","2",1,0,1,1,0,1,1,1,0,"The new affinity card is great. Thank you. I do  have to say that it is a hassle to remember to bring it  with me when I shop as I only shop at your store  for sale items. Could you keep my record in your computer?"
101200,"F",19,"NeverM","United States of America","L: 300,000 and above","< Bach.","?","1",1,0,1,1,0,1,1,1,0,"Affinity card makese sense only for bulk purchases. For all others, driving so far is not worth the discount. Either offer free shipping or build a store close by."
101201,"M",77,"Married","United States of America","J: 190,000 - 249,999","< Bach.","Exec.","3",8,0,1,1,1,1,1,0,0,"Affinity card is a great idea. But your store is still too expensive. I am tired of your lousy junk mail."
101202,"M",28,"NeverM","United States of America","L: 300,000 and above","Profsc","Prof.","2",3,0,1,1,0,1,1,1,0,""
101203,"M",35,"Married","United States of America","I: 170,000 - 189,999","Bach.","Sales","3",4,1,1,1,1,1,1,0,0,"Even with the new 10% card, your prices are still too expensive. I am tired of your gimmicks."
101204,"M",18,"NeverM","United States of America","F: 110,000 - 129,999","11th","Cleric.","1",1,0,0,0,0,0,1,1,0,"A great program but I have to complain just a bit. Why do you need to know how many children I have, where I shop, etc.?  Give us a discount for shopping at your store, but don't ask too many personal questions."
101205,"M",46,"Divorc.","United States of America","E: 90,000 - 109,999","< Bach.","Handler","2",6,0,0,0,1,1,1,0,0,"I shop your store a lot.  I love your weekly specials."
101206,"F",35,"Married","United States of America","L: 300,000 and above","HS-grad","Crafts","4-5",4,1,1,1,1,1,1,0,0,""
101207,"M",24,"NeverM","United States of America","I: 170,000 - 189,999","Bach.","Prof.","2",1,0,1,1,0,1,1,1,0,""
101208,"M",50,"Married","United States of America","H: 150,000 - 169,999","Masters","Prof.","3",6,1,1,0,1,1,1,0,0,"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."
101209,"F",46,"Separ.","Italy","F: 110,000 - 129,999","HS-grad","Crafts","9+",5,0,0,0,1,1,1,0,0,""
101210,"M",31,"Separ.","United States of America","L: 300,000 and above","HS-grad","Cleric.","2",4,0,1,1,0,1,1,0,0,"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."
101211,"M",38,"Married","United States of America","G: 130,000 - 149,999","Assoc-A","Transp.","3",4,0,0,0,1,1,1,0,0,"Thank you, But please remove my name from your list."
101212,"F",22,"NeverM","United States of America","L: 300,000 and above","< Bach.","Cleric.","2",2,0,1,1,0,1,1,1,0,"Don't send me any more promotions.  I get too much lousy junk mail already"
101213,"M",37,"Divorc.","Germany","I: 170,000 - 189,999","< Bach.","Protec.","9+",5,0,1,1,1,1,1,0,0,"A great program but I have to complain just a bit. Why do you need to know how many children I have, where I shop, etc.?  Give us a discount for shopping at your store, but don't ask too many personal questions."
101214,"M",48,"Married","Argentina","J: 190,000 - 249,999","HS-grad","Other","3",5,1,1,1,1,1,1,0,0,"Thank you! But I am very unhappy with all the junk mail you keep sending."
101215,"M",45,"Married","United States of America","B: 30,000 - 49,999","Bach.","Prof.","3",6,1,0,0,1,1,1,0,0,"I purchased the new mouse pads and love them. I also purchased one for my sister and one for my brother."
101216,"F",20,"NeverM","United States of America","L: 300,000 and above","< Bach.","Other","1",1,0,1,1,0,1,1,1,0,"My brother uses the affinity card a lot. I think the competitor has better prices without it."
101217,"M",28,"NeverM","Argentina","H: 150,000 - 169,999","5th-6th","Crafts","2",3,0,1,0,0,0,1,1,0,""
101218,"M",31,"NeverM","United States of America","B: 30,000 - 49,999","Bach.","TechSup","2",3,0,0,0,0,1,1,0,0,"I shop your store a lot.  I love your weekly specials."
101219,"F",51,"Married","United States of America","A: Below 30,000","< Bach.","Exec.","4-5",1,1,0,0,1,1,1,0,0,"Thank you! But I am very unhappy with all the junk mail you keep sending."
101220,"M",19,"NeverM","United States of America","I: 170,000 - 189,999","11th","Machine","1",3,0,1,1,0,0,1,1,0,"Don't send me any more promotions.  I get too much lousy junk mail already"
101221,"M",48,"Divorc.","United States of America","K: 250,000 - 299,999","HS-grad","Sales","2",7,0,1,1,1,1,1,0,0,"The more times that I shop at your store, the more times I am impressed.  Don't change anything"
101222,"F",25,"NeverM","United States of America","K: 250,000 - 299,999","Assoc-V","TechSup","9+",3,0,1,1,0,1,1,1,0,"I used to shop at your store, but have stopped now. I tried to return some electronic items and your store manager was a pain to deal with."
101223,"M",22,"NeverM","United States of America","C: 50,000 - 69,999","HS-grad","Sales","2",2,0,0,0,0,1,1,1,0,"Great program.  Love the discount. Signed happy customer."
101224,"M",32,"Married","United States of America","I: 170,000 - 189,999","Bach.","Protec.","3",4,1,1,1,0,1,1,0,0,"I wanted to write you to let you know that I've purchased several items at your store recently and have been very satisfied with my purchases. Keep up  the good work."
101225,"F",22,"NeverM","United States of America","J: 190,000 - 249,999","< Bach.","TechSup","1",2,0,1,1,0,1,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
101226,"M",20,"NeverM","United States of America","B: 30,000 - 49,999","< Bach.","Cleric.","2",2,0,0,0,0,1,1,1,0,"I just purchased a computer from your store last month.  Why didn't you offer this discount then?"
101227,"F",48,"NeverM","United States of America","D: 70,000 - 89,999","11th","Other","2",4,0,0,0,1,0,1,0,0,"Can I use my Affinity card to buy bulk purchases and ship them to my mother in Arizona?"
101228,"F",19,"NeverM","United States of America","L: 300,000 and above","HS-grad","Sales","2",2,0,1,1,0,1,1,1,0,"Can I use my Affinity card to buy bulk purchases and ship them to my mother in Arizona?"
101229,"M",31,"Married","United States of America","J: 190,000 - 249,999","Masters","Prof.","3",4,0,1,1,0,1,1,0,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
101230,"M",39,"Married","United States of America","I: 170,000 - 189,999","HS-grad","Machine","3",4,0,1,1,1,1,1,0,0,"I used to shop at your store, but have stopped now. I tried to return some electronic items and your store manager was a pain to deal with."
101231,"F",55,"Mabsent","United States of America","I: 170,000 - 189,999","< Bach.","Cleric.","9+",6,0,1,1,1,1,1,0,0,"Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything."
101232,"M",24,"NeverM","United States of America","J: 190,000 - 249,999","< Bach.","Other","1",2,0,1,1,0,1,1,1,0,"I purchased the new mouse pads and love them. I also purchased one for my sister and one for my brother."
101233,"M",38,"Married","United States of America","B: 30,000 - 49,999","Bach.","Exec.","3",6,1,0,0,1,1,1,0,0,"I run a small convenience store. Any chance that I would be eligible for larger discounts if I purchase a large quantity of items (bulk purchase)?"
101234,"M",25,"NeverM","United States of America","K: 250,000 - 299,999","< Bach.","Crafts","2",1,0,1,1,0,1,1,1,0,"Dear store manager, please do not send me any more Affinity cards. I do not shop at your store very often and I feel that your new card imposes an invasion on my privacy."
101235,"M",43,"Married","United States of America","K: 250,000 - 299,999","Assoc-A","Sales","3",6,0,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101236,"M",20,"NeverM","United States of America","J: 190,000 - 249,999","HS-grad","Farming","2",3,0,1,1,0,1,1,1,0,"I shop your store a lot.  I love your weekly specials."
101237,"M",34,"Married","United States of America","F: 110,000 - 129,999","Bach.","Sales","3",3,0,0,0,0,1,1,0,0,"I shop your store a lot.  I love your weekly specials."
101238,"M",46,"Married","United States of America","J: 190,000 - 249,999","HS-grad","Transp.","3",5,1,1,1,1,1,1,0,0,"I am not going to waste my time filling up this three page form. Lousy idea."
101239,"M",28,"Married","United States of America","H: 150,000 - 169,999","< Bach.","Crafts","3",4,1,1,0,0,1,1,1,0,"If I forget my affinity card, can I still shop here and get the discount?"
101240,"M",37,"NeverM","United States of America","F: 110,000 - 129,999","HS-grad","Crafts","2",4,0,0,0,1,1,1,0,0,"I used to shop at your store, but have stopped now. I tried to return some electronic items and your store manager was a pain to deal with."
101241,"F",20,"NeverM","United States of America","G: 130,000 - 149,999","HS-grad","Sales","2",2,0,0,0,0,1,1,1,0,"It is a good way to attract new shoppers. After shopping at your store for more than a month, I am ready to move on though. Not enough variety"
101242,"F",47,"NeverM","United States of America","L: 300,000 and above","HS-grad","Exec.","2",5,0,1,1,1,1,1,0,0,"It is a good way to attract new shoppers. After shopping at your store for more than a month, I am ready to move on though. Not enough variety"
101243,"F",19,"NeverM","United States of America","K: 250,000 - 299,999","11th","?","9+",1,0,1,1,0,0,1,1,0,"I love the discounts. But I mostly end upbuying  things I do not need."
101244,"M",24,"NeverM","United States of America","L: 300,000 and above","HS-grad","Farming","9+",2,0,1,1,0,1,1,1,0,"I love the discounts. But I mostly end upbuying  things I do not need."
101245,"F",26,"NeverM","United States of America","J: 190,000 - 249,999","Bach.","Prof.","2",3,0,1,1,0,1,1,1,0,"I shop your store a lot.  I love your weekly specials."
101246,"M",34,"Married","United States of America","H: 150,000 - 169,999","Bach.","Exec.","3",4,1,1,0,0,1,1,0,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
101247,"F",28,"NeverM","United States of America","I: 170,000 - 189,999","< Bach.","Cleric.","2",3,0,1,1,0,1,1,1,0,""
101248,"F",55,"Divorc.","United Kingdom","J: 190,000 - 249,999","HS-grad","Sales","2",6,0,1,1,1,1,1,0,0,"Don't send me any more promotions.  I get too much lousy junk mail already"
101249,"M",39,"Married","United States of America","L: 300,000 and above","10th","Crafts","3",6,1,1,1,1,0,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
101250,"M",32,"Married","Italy","J: 190,000 - 249,999","Profsc","Sales","3",3,0,1,1,0,1,1,0,0,""
101251,"M",64,"Married","Italy","H: 150,000 - 169,999","1st-4th","Transp.","3",8,0,1,0,1,0,1,0,0,"How much would it cost to upgrade my computer to the latest model you advertised this week?"
101252,"F",20,"NeverM","United States of America","H: 150,000 - 169,999","< Bach.","Sales","1",1,0,1,1,0,1,1,1,0,"A lousy idea.  I threw your card away. If you want to know what I buy, I'll shop elsewhere."
101253,"M",25,"NeverM","United States of America","K: 250,000 - 299,999","HS-grad","Prof.","2",3,0,1,1,0,1,1,1,0,"I used to shop at your store, but have stopped now. I tried to return some electronic items and your store manager was a pain to deal with."
