"FROM_ACCT_ID","TO_ACCT_ID","DESCRIPTION","AMOUNT"
469,314,"transfer",1000
470,233,"transfer",1000
470,123,"transfer",1000
470,192,"transfer",1000
470,806,"transfer",1000
470,579,"transfer",1000
471,225,"transfer",1000
471,979,"transfer",1000
471,665,"transfer",1000
471,843,"transfer",1000
471,478,"transfer",1000
472,443,"transfer",1000
472,891,"transfer",1000
472,258,"transfer",1000
472,259,"transfer",1000
472,601,"transfer",1000
473,261,"transfer",1000
473,406,"transfer",1000
473,825,"transfer",1000
473,589,"transfer",1000
473,343,"transfer",1000
474,536,"transfer",1000
474,819,"transfer",1000
474,54,"transfer",1000
474,746,"transfer",1000
474,795,"transfer",1000
475,502,"transfer",1000
475,348,"transfer",1000
475,181,"transfer",1000
475,101,"transfer",1000
475,746,"transfer",1000
476,920,"transfer",2635
476,920,"transfer",2206
476,569,"transfer",1000
476,439,"transfer",1000
476,348,"transfer",1000
477,342,"transfer",1000
477,423,"transfer",1000
477,70,"transfer",1000
477,388,"transfer",1000
477,524,"transfer",1000
478,514,"transfer",1000
478,578,"transfer",1000
478,942,"transfer",1000
478,374,"transfer",1000
478,473,"transfer",1000
479,525,"transfer",1000
479,793,"transfer",1000
479,293,"transfer",1000
479,165,"transfer",1000
479,672,"transfer",1000
480,49,"transfer",1000
480,130,"transfer",1000
480,569,"transfer",1000
480,284,"transfer",1000
480,317,"transfer",1000
481,879,"transfer",1000
481,25,"transfer",1000
481,681,"transfer",1000
481,929,"transfer",1000
481,255,"transfer",1000
482,384,"transfer",1000
482,728,"transfer",1000
482,561,"transfer",1000
482,957,"transfer",1000
482,707,"transfer",1000
483,460,"transfer",1000
483,301,"transfer",1000
483,674,"transfer",1000
483,161,"transfer",1000
483,737,"transfer",1000
484,584,"transfer",1000
484,27,"transfer",1000
484,127,"transfer",1000
484,934,"transfer",1000
484,583,"transfer",1000
485,380,"transfer",1000
485,310,"transfer",1000
485,801,"transfer",1000
485,815,"transfer",1000
485,764,"transfer",1000
486,565,"transfer",1000
486,625,"transfer",1000
486,313,"transfer",1000
486,223,"transfer",1000
486,874,"transfer",1000
487,514,"transfer",1000
487,934,"transfer",1000
487,49,"transfer",1000
487,413,"transfer",1000
487,529,"transfer",1000
488,656,"transfer",1000
488,28,"transfer",1000
488,876,"transfer",1000
488,968,"transfer",1000
488,746,"transfer",1000
489,78,"transfer",1000
489,551,"transfer",1000
489,255,"transfer",1000
489,256,"transfer",1000
489,601,"transfer",1000
490,95,"transfer",1000
490,71,"transfer",1000
490,644,"transfer",1000
490,350,"transfer",1000
490,340,"transfer",1000
491,740,"transfer",1000
491,606,"transfer",1000
491,114,"transfer",1000
491,202,"transfer",1000
491,221,"transfer",1000
492,284,"transfer",1000
492,131,"transfer",1000
492,285,"transfer",1000
492,31,"transfer",1000
492,716,"transfer",1000
493,840,"transfer",1000
493,60,"transfer",1000
493,294,"transfer",1000
493,135,"transfer",1000
493,348,"transfer",1000
494,228,"transfer",1000
494,439,"transfer",1000
494,745,"transfer",1000
494,159,"transfer",1000
494,592,"transfer",1000
495,567,"transfer",1000
495,788,"transfer",1000
495,340,"transfer",1000
495,754,"transfer",1000
495,144,"transfer",1000
496,548,"transfer",1000
496,740,"transfer",1000
496,729,"transfer",1000
496,625,"transfer",1000
496,223,"transfer",1000
497,42,"transfer",1000
497,693,"transfer",1000
497,480,"transfer",1000
497,971,"transfer",1000
497,837,"transfer",1000
498,613,"transfer",1000
498,406,"transfer",1000
498,461,"transfer",1000
498,138,"transfer",1000
498,4,"transfer",1000
499,707,"transfer",1000
499,285,"transfer",1000
499,757,"transfer",1000
499,676,"transfer",1000
499,812,"transfer",1000
500,931,"transfer",1000
500,491,"transfer",1000
500,80,"transfer",1000
500,19,"transfer",1000
500,737,"transfer",1000
501,205,"transfer",1000
501,339,"transfer",1000
501,850,"transfer",1000
501,403,"transfer",1000
501,666,"transfer",1000
502,668,"transfer",1000
502,893,"transfer",1000
502,330,"transfer",1000
502,203,"transfer",1000
502,380,"transfer",1000
503,787,"transfer",1000
503,996,"transfer",1000
503,921,"transfer",1000
503,824,"transfer",1000
503,714,"transfer",1000
504,473,"transfer",1000
504,589,"transfer",1000
504,443,"transfer",1000
504,57,"transfer",1000
504,570,"transfer",1000
505,968,"transfer",1000
505,20,"transfer",1000
505,228,"transfer",1000
505,576,"transfer",1000
505,60,"transfer",1000
506,518,"transfer",1000
506,592,"transfer",1000
506,872,"transfer",1000
506,348,"transfer",1000
506,532,"transfer",1000
507,840,"transfer",1000
507,91,"transfer",1000
507,154,"transfer",1000
507,860,"transfer",1000
507,818,"transfer",1000
508,670,"transfer",1000
508,38,"transfer",1000
508,317,"transfer",1000
508,47,"transfer",1000
508,204,"transfer",1000
509,726,"transfer",1000
509,673,"transfer",1000
509,299,"transfer",1000
509,984,"transfer",1000
509,340,"transfer",1000
510,803,"transfer",1000
510,600,"transfer",1000
510,956,"transfer",1000
510,63,"transfer",1000
510,67,"transfer",1000
511,387,"transfer",1000
511,27,"transfer",1000
511,473,"transfer",1000
511,122,"transfer",1000
511,514,"transfer",1000
512,576,"transfer",1000
512,71,"transfer",1000
512,167,"transfer",1000
512,91,"transfer",1000
512,687,"transfer",1000
513,527,"transfer",1000
513,167,"transfer",1000
513,844,"transfer",1000
513,509,"transfer",1000
513,553,"transfer",1000
514,932,"transfer",1000
514,564,"transfer",1000
514,208,"transfer",1000
514,187,"transfer",1000
514,294,"transfer",1000
515,551,"transfer",1000
515,317,"transfer",1000
515,403,"transfer",1000
515,643,"transfer",1000
856,208,"transfer",1000
856,494,"transfer",1000
857,177,"transfer",1000
857,6,"transfer",1000
857,512,"transfer",1000
857,981,"transfer",1000
857,627,"transfer",1000
858,756,"transfer",1000
858,850,"transfer",1000
858,738,"transfer",1000
858,287,"transfer",1000
858,68,"transfer",1000
859,226,"transfer",1000
859,54,"transfer",1000
859,117,"transfer",1000
859,856,"transfer",1000
859,330,"transfer",1000
860,751,"transfer",1000
860,804,"transfer",1000
860,595,"transfer",1000
860,606,"transfer",1000
860,839,"transfer",1000
861,350,"transfer",1000
861,372,"transfer",1000
861,149,"transfer",1000
861,91,"transfer",1000
861,412,"transfer",1000
862,597,"transfer",1000
862,537,"transfer",1000
862,532,"transfer",1000
862,556,"transfer",1000
862,781,"transfer",1000
863,974,"transfer",1000
863,495,"transfer",1000
863,66,"transfer",1000
863,313,"transfer",1000
863,245,"transfer",1000
864,975,"transfer",1000
864,293,"transfer",1000
864,481,"transfer",1000
864,818,"transfer",1000
864,351,"transfer",1000
865,940,"transfer",1000
865,441,"transfer",1000
865,560,"transfer",1000
865,94,"transfer",1000
865,614,"transfer",1000
866,996,"transfer",1000
866,135,"transfer",1000
866,249,"transfer",1000
866,933,"transfer",1000
866,707,"transfer",1000
867,783,"transfer",1000
867,479,"transfer",1000
867,38,"transfer",1000
867,662,"transfer",1000
867,276,"transfer",1000
868,535,"transfer",1000
868,33,"transfer",1000
868,312,"transfer",1000
868,923,"transfer",1000
868,875,"transfer",1000
869,944,"transfer",1000
869,856,"transfer",1000
869,361,"transfer",1000
869,259,"transfer",1000
869,499,"transfer",1000
870,707,"transfer",1000
870,746,"transfer",1000
870,153,"transfer",1000
870,990,"transfer",1000
870,387,"transfer",1000
871,620,"transfer",1000
871,561,"transfer",1000
871,613,"transfer",1000
871,577,"transfer",1000
871,466,"transfer",1000
872,872,"transfer",1000
872,644,"transfer",1000
872,642,"transfer",1000
872,18,"transfer",1000
872,222,"transfer",1000
873,211,"transfer",1000
873,584,"transfer",1000
873,786,"transfer",1000
873,25,"transfer",1000
873,534,"transfer",1000
874,553,"transfer",1000
874,922,"transfer",1000
874,932,"transfer",1000
874,258,"transfer",1000
874,579,"transfer",1000
875,397,"transfer",1000
875,560,"transfer",1000
875,140,"transfer",1000
875,144,"transfer",1000
875,642,"transfer",1000
876,207,"transfer",1000
876,58,"transfer",1000
876,928,"transfer",1000
876,406,"transfer",1000
876,926,"transfer",1000
877,696,"transfer",1000
877,241,"transfer",1000
877,821,"transfer",1000
877,778,"transfer",1000
877,694,"transfer",1000
878,252,"transfer",1000
878,259,"transfer",1000
878,289,"transfer",1000
878,317,"transfer",1000
878,578,"transfer",1000
879,959,"transfer",1000
879,645,"transfer",1000
879,8,"transfer",1000
879,46,"transfer",1000
879,745,"transfer",1000
880,407,"transfer",1000
880,865,"transfer",1000
880,903,"transfer",1000
880,606,"transfer",1000
880,844,"transfer",1000
881,934,"transfer",1000
881,150,"transfer",1000
881,661,"transfer",1000
881,872,"transfer",1000
881,305,"transfer",1000
882,893,"transfer",1000
882,122,"transfer",1000
882,439,"transfer",1000
882,255,"transfer",1000
882,271,"transfer",1000
883,71,"transfer",1000
883,58,"transfer",1000
883,926,"transfer",1000
883,458,"transfer",1000
883,10,"transfer",1000
884,123,"transfer",1000
884,10,"transfer",1000
884,900,"transfer",1000
884,791,"transfer",1000
884,225,"transfer",1000
885,555,"transfer",1000
885,844,"transfer",1000
885,294,"transfer",1000
885,778,"transfer",1000
885,794,"transfer",1000
886,646,"transfer",1000
886,534,"transfer",1000
886,78,"transfer",1000
886,380,"transfer",1000
886,751,"transfer",1000
887,9,"transfer",1000
887,181,"transfer",1000
887,257,"transfer",1000
887,559,"transfer",1000
887,842,"transfer",1000
888,499,"transfer",1000
888,57,"transfer",1000
888,751,"transfer",1000
888,186,"transfer",1000
888,338,"transfer",1000
889,858,"transfer",1000
889,66,"transfer",1000
889,397,"transfer",1000
889,149,"transfer",1000
889,614,"transfer",1000
890,728,"transfer",1000
890,192,"transfer",1000
890,742,"transfer",1000
890,323,"transfer",1000
890,311,"transfer",1000
891,407,"transfer",1000
891,746,"transfer",1000
891,685,"transfer",1000
891,998,"transfer",1000
891,910,"transfer",1000
892,371,"transfer",1000
892,228,"transfer",1000
892,888,"transfer",1000
892,651,"transfer",1000
892,579,"transfer",1000
893,305,"transfer",1000
893,618,"transfer",1000
893,524,"transfer",1000
893,135,"transfer",1000
893,83,"transfer",1000
894,481,"transfer",1000
894,495,"transfer",1000
894,255,"transfer",1000
894,534,"transfer",1000
894,579,"transfer",1000
895,289,"transfer",1000
895,559,"transfer",1000
895,842,"transfer",1000
895,606,"transfer",1000
895,699,"transfer",1000
896,452,"transfer",1000
896,364,"transfer",1000
896,167,"transfer",1000
896,903,"transfer",1000
896,243,"transfer",1000
897,530,"transfer",1000
897,528,"transfer",1000
897,576,"transfer",1000
897,950,"transfer",1000
897,861,"transfer",1000
898,920,"transfer",1000
898,737,"transfer",1000
898,934,"transfer",1000
898,255,"transfer",1000
898,21,"transfer",1000
899,480,"transfer",1000
899,934,"transfer",1000
899,412,"transfer",1000
899,406,"transfer",1000
899,257,"transfer",1000
900,421,"transfer",1000
900,576,"transfer",1000
900,221,"transfer",1000
900,15,"transfer",1000
900,38,"transfer",1000
901,757,"transfer",1000
901,535,"transfer",1000
901,123,"transfer",1000
901,904,"transfer",1000
901,793,"transfer",1000
902,646,"transfer",1000
902,565,"transfer",1000
902,10,"transfer",1000
902,804,"transfer",1000
902,803,"transfer",1000
903,523,"transfer",1000
903,871,"transfer",1000
903,959,"transfer",1000
903,677,"transfer",1000
903,629,"transfer",1000
904,458,"transfer",1000
904,39,"transfer",1000
904,4,"transfer",1000
904,495,"transfer",1000
904,601,"transfer",1000
905,326,"transfer",1000
905,485,"transfer",1000
905,397,"transfer",1000
905,625,"transfer",1000
905,192,"transfer",1000
906,593,"transfer",1000
906,865,"transfer",1000
906,671,"transfer",1000
906,746,"transfer",1000
906,921,"transfer",1000
907,45,"transfer",1000
907,169,"transfer",1971
907,169,"transfer",2121
907,301,"transfer",1000
907,513,"transfer",1000
908,407,"transfer",1000
908,468,"transfer",1000
908,212,"transfer",1000
908,751,"transfer",1000
908,697,"transfer",1000
909,303,"transfer",1000
909,241,"transfer",1000
909,625,"transfer",1000
909,535,"transfer",1000
909,135,"transfer",1000
910,205,"transfer",1000
910,56,"transfer",1000
910,535,"transfer",1000
910,642,"transfer",1000
910,326,"transfer",1000
911,621,"transfer",1000
911,330,"transfer",1000
911,123,"transfer",1000
911,208,"transfer",1000
911,578,"transfer",1000
912,232,"transfer",1000
912,754,"transfer",1000
912,251,"transfer",1000
912,865,"transfer",1000
912,128,"transfer",1000
913,35,"transfer",1000
913,477,"transfer",1000
913,587,"transfer",1000
913,696,"transfer",1000
913,479,"transfer",1000
914,330,"transfer",1000
914,381,"transfer",1000
914,640,"transfer",1000
914,411,"transfer",1000
914,804,"transfer",1000
915,321,"transfer",1000
915,292,"transfer",1000
915,286,"transfer",1000
915,518,"transfer",1000
915,544,"transfer",1000
916,135,"transfer",1000
916,481,"transfer",1000
916,640,"transfer",1000
916,387,"transfer",1000
916,620,"transfer",1000
917,130,"transfer",1000
917,128,"transfer",1000
917,844,"transfer",1000
917,135,"transfer",1000
917,144,"transfer",1000
918,404,"transfer",1000
918,607,"transfer",2448
918,607,"transfer",2010
918,717,"transfer",1000
918,716,"transfer",1000
919,466,"transfer",1000
919,399,"transfer",1000
919,850,"transfer",1000
919,481,"transfer",1000
919,365,"transfer",1000
920,330,"transfer",1000
920,66,"transfer",1000
920,562,"transfer",1000
920,850,"transfer",1000
920,865,"transfer",1000
921,190,"transfer",1154
921,190,"transfer",2962
921,123,"transfer",1000
921,962,"transfer",1000
921,397,"transfer",1000
922,492,"transfer",1000
922,804,"transfer",1000
922,818,"transfer",1000
922,101,"transfer",1000
922,551,"transfer",1000
923,831,"transfer",1000
923,365,"transfer",1000
923,502,"transfer",1000
923,524,"transfer",1000
923,76,"transfer",1000
924,817,"transfer",1000
924,968,"transfer",1000
924,874,"transfer",1000
924,860,"transfer",1000
924,836,"transfer",1000
925,27,"transfer",1000
925,533,"transfer",1000
925,844,"transfer",1000
925,57,"transfer",1000
925,699,"transfer",1000
926,53,"transfer",1000
926,57,"transfer",1000
926,456,"transfer",1000
926,851,"transfer",1000
926,615,"transfer",1000
927,259,"transfer",1000
927,154,"transfer",1000
927,458,"transfer",1000
927,87,"transfer",1000
927,584,"transfer",1000
928,362,"transfer",1000
928,656,"transfer",1000
928,811,"transfer",1000
928,865,"transfer",1000
928,462,"transfer",1000
929,504,"transfer",1000
929,406,"transfer",1000
929,76,"transfer",1000
929,317,"transfer",1000
929,823,"transfer",1000
930,22,"transfer",1000
930,881,"transfer",1000
930,970,"transfer",1000
930,751,"transfer",1000
930,909,"transfer",1000
931,743,"transfer",1000
931,155,"transfer",1000
931,165,"transfer",1000
931,874,"transfer",1000
931,264,"transfer",1000
932,550,"transfer",1000
932,696,"transfer",1000
932,309,"transfer",1000
932,95,"transfer",1000
932,153,"transfer",1000
933,264,"transfer",1000
933,971,"transfer",1000
933,850,"transfer",1000
933,163,"transfer",1000
933,118,"transfer",1000
934,597,"transfer",1000
934,369,"transfer",1000
934,732,"transfer",1000
934,651,"transfer",1000
934,406,"transfer",1000
935,724,"transfer",1000
935,777,"transfer",1000
935,646,"transfer",1000
935,981,"transfer",1000
935,836,"transfer",1000
936,406,"transfer",1000
936,525,"transfer",1000
936,264,"transfer",1000
936,199,"transfer",1000
936,901,"transfer",1000
937,29,"transfer",1000
937,647,"transfer",1000
937,860,"transfer",1000
937,621,"transfer",1000
937,867,"transfer",1000
938,556,"transfer",1000
938,289,"transfer",1000
938,13,"transfer",1000
938,792,"transfer",1000
938,448,"transfer",1000
939,306,"transfer",1000
939,738,"transfer",1000
939,646,"transfer",1000
939,807,"transfer",1000
939,627,"transfer",1000
940,237,"transfer",1000
940,194,"transfer",1000
940,801,"transfer",1000
940,214,"transfer",1000
940,478,"transfer",1000
941,259,"transfer",1000
941,362,"transfer",1000
941,250,"transfer",1000
941,920,"transfer",1000
941,685,"transfer",1000
942,737,"transfer",1000
942,934,"transfer",1000
942,478,"transfer",1000
942,439,"transfer",1000
942,95,"transfer",1000
943,276,"transfer",1000
943,403,"transfer",1000
943,265,"transfer",1000
943,29,"transfer",1000
943,538,"transfer",1000
944,406,"transfer",1000
944,806,"transfer",1000
944,225,"transfer",1000
944,181,"transfer",1000
944,781,"transfer",1000
945,699,"transfer",1000
945,457,"transfer",1000
945,732,"transfer",1000
945,152,"transfer",1000
945,58,"transfer",1000
946,795,"transfer",1000
946,584,"transfer",1000
946,875,"transfer",1000
946,49,"transfer",1000
946,884,"transfer",1000
947,397,"transfer",1000
947,535,"transfer",1000
947,534,"transfer",1000
947,123,"transfer",1000
947,265,"transfer",1000
948,730,"transfer",1000
948,325,"transfer",1000
948,973,"transfer",1000
948,88,"transfer",1000
948,670,"transfer",1000
949,348,"transfer",1000
949,827,"transfer",1000
949,294,"transfer",1000
949,525,"transfer",1000
949,338,"transfer",1000
950,212,"transfer",1000
950,327,"transfer",1000
950,383,"transfer",1000
950,561,"transfer",1000
950,475,"transfer",1000
951,881,"transfer",1000
951,525,"transfer",1000
951,211,"transfer",1000
951,250,"transfer",1000
951,225,"transfer",1000
952,510,"transfer",1000
952,59,"transfer",1000
952,204,"transfer",1000
952,897,"transfer",1000
952,791,"transfer",1000
953,159,"transfer",1000
953,109,"transfer",1000
953,292,"transfer",1000
953,241,"transfer",1000
953,70,"transfer",1000
954,448,"transfer",1000
954,566,"transfer",1000
954,231,"transfer",1000
954,559,"transfer",1000
954,479,"transfer",1000
955,387,"transfer",1000
955,311,"transfer",1000
955,175,"transfer",1000
955,773,"transfer",1000
955,66,"transfer",1000
956,892,"transfer",1000
956,976,"transfer",1000
956,166,"transfer",1000
956,29,"transfer",1000
956,634,"transfer",1000
957,631,"transfer",1000
957,318,"transfer",1000
957,418,"transfer",1000
957,66,"transfer",1000
957,195,"transfer",1000
958,45,"transfer",1000
958,145,"transfer",1000
958,786,"transfer",1000
958,545,"transfer",1000
958,756,"transfer",1000
959,695,"transfer",1000
959,53,"transfer",1000
959,200,"transfer",1000
959,54,"transfer",1000
959,317,"transfer",1000
960,696,"transfer",1000
960,648,"transfer",1000
960,743,"transfer",1000
960,71,"transfer",1000
960,606,"transfer",1000
961,190,"transfer",1000
961,505,"transfer",1000
961,674,"transfer",1000
961,140,"transfer",1000
961,169,"transfer",1000
962,497,"transfer",1000
962,502,"transfer",1000
962,934,"transfer",1000
962,734,"transfer",1000
962,862,"transfer",1000
963,935,"transfer",1000
963,276,"transfer",1000
963,872,"transfer",1000
963,420,"transfer",1000
963,567,"transfer",1000
964,778,"transfer",1000
964,102,"transfer",1000
964,745,"transfer",1000
964,678,"transfer",1000
964,352,"transfer",1000
965,881,"transfer",1000
965,414,"transfer",1000
965,298,"transfer",1000
965,744,"transfer",1000
965,330,"transfer",1000
966,273,"transfer",1000
966,292,"transfer",1000
966,10,"transfer",1000
966,904,"transfer",1000
966,605,"transfer",1000
967,607,"transfer",1000
967,473,"transfer",1000
967,259,"transfer",1000
967,911,"transfer",1000
967,169,"transfer",1000
968,258,"transfer",1000
968,620,"transfer",1000
968,179,"transfer",1000
968,29,"transfer",1000
968,159,"transfer",1000
969,27,"transfer",1000
969,193,"transfer",1000
969,441,"transfer",1000
969,824,"transfer",1000
969,599,"transfer",1000
970,4,"transfer",1000
970,207,"transfer",1000
970,899,"transfer",1000
970,188,"transfer",1000
970,650,"transfer",1000
971,727,"transfer",1000
971,4,"transfer",1000
971,549,"transfer",1000
971,293,"transfer",1000
971,646,"transfer",1000
972,706,"transfer",1000
972,804,"transfer",1000
972,666,"transfer",1000
972,836,"transfer",1000
972,982,"transfer",1000
973,498,"transfer",1000
973,448,"transfer",1000
973,883,"transfer",1000
973,934,"transfer",1000
973,478,"transfer",1000
974,842,"transfer",1000
974,439,"transfer",1000
974,306,"transfer",1000
974,502,"transfer",1000
974,602,"transfer",1000
975,649,"transfer",1000
975,76,"transfer",1000
975,241,"transfer",1000
975,63,"transfer",1000
975,745,"transfer",1000
976,388,"transfer",1000
976,601,"transfer",1000
976,924,"transfer",1000
976,818,"transfer",1000
976,633,"transfer",1000
977,831,"transfer",1000
977,463,"transfer",1000
977,904,"transfer",1000
977,272,"transfer",1000
977,31,"transfer",1000
978,645,"transfer",1000
978,691,"transfer",1000
978,352,"transfer",1000
978,774,"transfer",1000
978,938,"transfer",1000
979,181,"transfer",1000
979,722,"transfer",1000
979,743,"transfer",1000
979,214,"transfer",1000
979,305,"transfer",1000
980,66,"transfer",1000
980,724,"transfer",1000
980,241,"transfer",1000
980,984,"transfer",1000
980,91,"transfer",1000
981,744,"transfer",1000
981,316,"transfer",1000
981,805,"transfer",1000
981,817,"transfer",1000
981,387,"transfer",1000
982,202,"transfer",1000
982,746,"transfer",1000
982,900,"transfer",1000
982,796,"transfer",1000
982,971,"transfer",1000
983,88,"transfer",1000
983,209,"transfer",1000
983,597,"transfer",1000
983,57,"transfer",1000
983,375,"transfer",1000
984,330,"transfer",1000
984,403,"transfer",1000
984,502,"transfer",1000
984,868,"transfer",1000
984,140,"transfer",1000
985,413,"transfer",1000
985,662,"transfer",1000
985,448,"transfer",1000
985,186,"transfer",1000
985,757,"transfer",1000
986,394,"transfer",1000
986,412,"transfer",1000
986,860,"transfer",1000
986,886,"transfer",1000
986,8,"transfer",1000
987,755,"transfer",1000
987,203,"transfer",1000
987,891,"transfer",1000
987,746,"transfer",1000
987,383,"transfer",1000
988,311,"transfer",1000
988,904,"transfer",1000
988,458,"transfer",1000
988,498,"transfer",1000
988,890,"transfer",1000
989,250,"transfer",1000
989,362,"transfer",1000
989,685,"transfer",1000
989,759,"transfer",1000
989,19,"transfer",1000
990,674,"transfer",1000
990,42,"transfer",1000
990,10,"transfer",1000
990,315,"transfer",1000
990,604,"transfer",1000
991,317,"transfer",1000
991,772,"transfer",1000
991,490,"transfer",1000
991,194,"transfer",1000
991,704,"transfer",1000
992,875,"transfer",1000
992,877,"transfer",1000
992,284,"transfer",1000
992,867,"transfer",1000
992,337,"transfer",1000
993,120,"transfer",1000
993,222,"transfer",1000
993,707,"transfer",1000
993,257,"transfer",1000
993,579,"transfer",1000
994,451,"transfer",1000
994,85,"transfer",1000
994,103,"transfer",1000
994,274,"transfer",1000
994,254,"transfer",1000
995,384,"transfer",1000
995,427,"transfer",1000
995,352,"transfer",1000
995,560,"transfer",1000
995,865,"transfer",1000
996,920,"transfer",1000
996,261,"transfer",1000
996,286,"transfer",1000
996,817,"transfer",1000
996,458,"transfer",1000
997,874,"transfer",1000
997,796,"transfer",1000
997,259,"transfer",1000
997,606,"transfer",1000
997,387,"transfer",1000
998,814,"transfer",1000
998,871,"transfer",1000
998,548,"transfer",1000
998,558,"transfer",1000
998,781,"transfer",1000
999,891,"transfer",1000
999,839,"transfer",1000
999,934,"transfer",1000
999,71,"transfer",1000
999,919,"transfer",1000
687,1,"transfer",1000
743,166,"transfer",1000
743,796,"transfer",1000
743,576,"transfer",1000
743,883,"transfer",1000
743,559,"transfer",1000
744,616,"transfer",1000
744,135,"transfer",1000
744,475,"transfer",1000
744,789,"transfer",1000
744,881,"transfer",1000
745,801,"transfer",1000
745,439,"transfer",1000
745,559,"transfer",1000
745,251,"transfer",1000
745,317,"transfer",1000
746,441,"transfer",1000
746,499,"transfer",1000
746,309,"transfer",1000
746,342,"transfer",1000
746,352,"transfer",1000
747,29,"transfer",1000
747,76,"transfer",1000
747,89,"transfer",1000
747,494,"transfer",1000
747,520,"transfer",1000
748,218,"transfer",1000
748,183,"transfer",1000
748,271,"transfer",1000
748,165,"transfer",2123
748,165,"transfer",1344
749,421,"transfer",1000
749,60,"transfer",1000
749,607,"transfer",1000
749,138,"transfer",1000
749,801,"transfer",1000
750,843,"transfer",1000
750,403,"transfer",1000
750,504,"transfer",1000
750,595,"transfer",1000
750,327,"transfer",1000
751,63,"transfer",1000
751,228,"transfer",1000
751,119,"transfer",1000
751,805,"transfer",1000
751,448,"transfer",1000
752,782,"transfer",1000
752,279,"transfer",1000
752,331,"transfer",1000
752,384,"transfer",1000
752,403,"transfer",1000
753,840,"transfer",1000
753,534,"transfer",1000
753,624,"transfer",1000
753,595,"transfer",1000
753,643,"transfer",1000
754,491,"transfer",1000
754,745,"transfer",1000
754,934,"transfer",1000
754,553,"transfer",1000
754,274,"transfer",1000
755,446,"transfer",1000
755,579,"transfer",1000
755,165,"transfer",1000
755,919,"transfer",1000
755,152,"transfer",1000
756,135,"transfer",1000
756,920,"transfer",1000
756,631,"transfer",1000
756,914,"transfer",1000
756,939,"transfer",1000
757,811,"transfer",1000
757,745,"transfer",1000
757,311,"transfer",1000
757,673,"transfer",1000
757,305,"transfer",1000
758,922,"transfer",2383
758,922,"transfer",1646
758,423,"transfer",1000
758,602,"transfer",1000
758,91,"transfer",1000
759,628,"transfer",1000
759,744,"transfer",1000
759,45,"transfer",1000
759,559,"transfer",1000
759,584,"transfer",1000
760,236,"transfer",1000
760,610,"transfer",1000
760,553,"transfer",1000
760,547,"transfer",1000
760,24,"transfer",1000
761,383,"transfer",1000
761,931,"transfer",1000
761,159,"transfer",1000
761,384,"transfer",1000
761,648,"transfer",1000
762,920,"transfer",1000
762,525,"transfer",1000
762,872,"transfer",1000
762,493,"transfer",1000
762,74,"transfer",1000
763,876,"transfer",1000
763,757,"transfer",1000
763,913,"transfer",1000
763,533,"transfer",1000
763,448,"transfer",1000
764,206,"transfer",1000
764,561,"transfer",1000
764,685,"transfer",1000
764,642,"transfer",1000
764,754,"transfer",1000
765,572,"transfer",1000
765,448,"transfer",1000
765,559,"transfer",1000
765,634,"transfer",1000
765,737,"transfer",1000
766,661,"transfer",1000
766,414,"transfer",1000
766,455,"transfer",1000
766,984,"transfer",1000
766,618,"transfer",1000
767,459,"transfer",1000
767,544,"transfer",1000
767,122,"transfer",1000
767,168,"transfer",1000
767,578,"transfer",1000
768,717,"transfer",1000
768,166,"transfer",1000
768,874,"transfer",1000
768,298,"transfer",1000
768,625,"transfer",1000
769,102,"transfer",1000
769,950,"transfer",1000
769,566,"transfer",1000
769,85,"transfer",1000
769,241,"transfer",1000
770,812,"transfer",1000
770,192,"transfer",1000
770,348,"transfer",1000
770,335,"transfer",1000
770,807,"transfer",1000
771,365,"transfer",1000
771,222,"transfer",1000
771,463,"transfer",1000
771,894,"transfer",1000
771,589,"transfer",1000
772,744,"transfer",1000
772,553,"transfer",1000
772,102,"transfer",1000
772,681,"transfer",1000
772,330,"transfer",1000
773,180,"transfer",1000
773,245,"transfer",1000
773,872,"transfer",1000
773,109,"transfer",1000
773,837,"transfer",1000
774,412,"transfer",1000
774,301,"transfer",1000
774,513,"transfer",1000
774,892,"transfer",1000
774,309,"transfer",1000
775,597,"transfer",1000
775,813,"transfer",1000
775,679,"transfer",1000
775,293,"transfer",1000
775,170,"transfer",1000
776,903,"transfer",1000
776,696,"transfer",1000
776,871,"transfer",1000
776,777,"transfer",1000
776,192,"transfer",1000
777,940,"transfer",1000
777,352,"transfer",1000
777,734,"transfer",1000
777,681,"transfer",1000
777,91,"transfer",1000
778,262,"transfer",1000
778,383,"transfer",1000
778,752,"transfer",1000
778,413,"transfer",1000
778,313,"transfer",1000
779,982,"transfer",1000
779,301,"transfer",1000
779,534,"transfer",1000
779,501,"transfer",1000
779,101,"transfer",1000
780,272,"transfer",1000
780,380,"transfer",1000
780,354,"transfer",1000
780,560,"transfer",1000
780,799,"transfer",1000
781,662,"transfer",1000
781,71,"transfer",1000
781,712,"transfer",1000
781,884,"transfer",1000
781,505,"transfer",1000
782,640,"transfer",1000
782,258,"transfer",1000
782,289,"transfer",1000
782,146,"transfer",1000
782,83,"transfer",1000
783,671,"transfer",1000
783,130,"transfer",1000
783,576,"transfer",1000
783,921,"transfer",1000
783,579,"transfer",1000
784,584,"transfer",1000
784,519,"transfer",1000
784,640,"transfer",1000
784,551,"transfer",1000
784,287,"transfer",1000
785,850,"transfer",1000
785,557,"transfer",1000
785,856,"transfer",1000
785,240,"transfer",1000
785,870,"transfer",1000
