url,product_name,reviewer_name,review_title,review_text,review_rating,verified_purchase,review_date,helpful_count,uniq_id,scraped_at
https://www.amazon.co.uk/dp/B01N66HJZG,"New Balance - Boys KJURGV2Y Kids Shoes, 6.5 UK Youth, Purple/Teal",Rajesh Goyal,"Light weight , very comfortable",Gifted this shoe to my daughter . Thank you Amazing Amazon . My daughter is so happy to receive this . Always order one size over for New Balance .,5.0,True,Reviewed in India on 4 February 2018,,9625d49a-30ee-539e-827f-8b29d9c18935,24/12/2021 02:28:42
https://www.amazon.co.uk/dp/B01N66HJZG,"New Balance - Boys KJURGV2Y Kids Shoes, 6.5 UK Youth, Purple/Teal",Bellpop,Outstanding Shoes,I have no idea what V1 were like but man I’m guessing they were grea because there are outSTANDING!,5.0,True,Reviewed in Australia on 3 November 2018,,0e8a6d2c-f8bc-55bf-acd4-501f882bc0cc,24/12/2021 02:28:42
https://www.amazon.co.uk/dp/B01N66HJZG,"New Balance - Boys KJURGV2Y Kids Shoes, 6.5 UK Youth, Purple/Teal",siddhu,Perfect fit and amazing quality.,Perfect fit and amazing quality. My daughter just loved it.,5.0,True,Reviewed in India on 7 November 2018,,7f679a18-0895-5b9c-82ed-931e4e71de31,24/12/2021 02:28:42
https://www.amazon.co.uk/dp/B01N66HJZG,"New Balance - Boys KJURGV2Y Kids Shoes, 6.5 UK Youth, Purple/Teal",Rahul Chaudhry,Very good product.A must buy,This product is very comfortable. A real running shoe.🏃🏼‍♀️🏃🏻‍♀️🏃🏼‍♂️🏃🏻‍♂️,5.0,True,Reviewed in India on 24 November 2018,,352f4554-b554-5ab4-a8ee-1fe729e879e3,24/12/2021 02:28:42
https://www.amazon.co.uk/dp/B01N66HJZG,"New Balance - Boys KJURGV2Y Kids Shoes, 6.5 UK Youth, Purple/Teal",Kumar Rohit,Value for money,Good product at the price point. Will recommend to go for.,4.0,True,Reviewed in India on 22 February 2019,,b45bc141-1da0-5fce-bcba-da8495b00376,24/12/2021 02:28:42
https://www.amazon.co.uk/dp/B01N66HJZG,"New Balance - Boys KJURGV2Y Kids Shoes, 6.5 UK Youth, Purple/Teal",Milind,Nice light shoes,Nice shoes. Laces should have been a bit shorter though...,4.0,True,Reviewed in India on 27 August 2018,,03fb76d9-753c-5218-b13e-30a2309f20f7,24/12/2021 02:28:42
https://www.amazon.co.uk/dp/B01N66HJZG,"New Balance - Boys KJURGV2Y Kids Shoes, 6.5 UK Youth, Purple/Teal",Vishal suthar,Excellent,Excellent,5.0,True,Reviewed in India on 11 November 2018,,918247ba-15ce-5c27-b66f-e2d2374712ff,24/12/2021 02:28:42
https://www.amazon.co.uk/dp/B01N66HJZG,"New Balance - Boys KJURGV2Y Kids Shoes, 6.5 UK Youth, Purple/Teal",Fred,The extra width is great for my son's foot.,My adult son has Down Syndrome and has a very short wide foot and it is very hard to find comfortable shoes for him. These fit well and are great all around. He loves them.,5.0,True,Reviewed in the United States on 9 September 2021,,37109958-686b-5af1-a561-c1013dd8431e,24/12/2021 02:28:42
https://www.amazon.co.uk/dp/B01N66HJZG,"New Balance - Boys KJURGV2Y Kids Shoes, 6.5 UK Youth, Purple/Teal",Catrine,Nice sneaker,"It is so hard to find a stylish wide width sneaker. Especially, in youth sizes. My 12 yr. old has a wide foot and he is limited to brands and styles. New balance & Sketcher's are the only brands we can sometimes find. These are cute and fit slightly smaller for a wide shoe. Overall, I always seem to find everything on amazon. Happy with purchase and I love having Prime.",5.0,True,Reviewed in the United States on 24 September 2017,3 people found this helpful,81e12360-aca6-5d38-b8e3-3c007f6be598,24/12/2021 02:28:42
https://www.amazon.co.uk/dp/B01N66HJZG,"New Balance - Boys KJURGV2Y Kids Shoes, 6.5 UK Youth, Purple/Teal",Quail Bird 505,Nice color and style,"Nice Shoe but  was too wide for her. we had gotten the extra wide, this was a nice purple,cute & nice style. We ended up getting another New Balance shoes and a size wide instead and returned these. No problem returning  and got the color she liked too. She wanted an aqua one in new balance style instead.",5.0,True,Reviewed in the United States on 28 August 2019,,9205c9c7-4937-5f23-8a46-ca1286819819,24/12/2021 02:28:42
https://www.amazon.co.uk/dp/B083ZV1Z7T,"Superdry Women's Retro Logo Runner Sneaker, Off White, 3 UK",FLÖHR ,Lieber eine Größe größer bestellen,Fallen etwas kleiner aus. Habe sie erst einmal getragen. Danach waren meine Fersen wund. Hoffentlich gibt es sich noch,3.0,True,Reviewed in Germany on 8 June 2021,,39735eac-d2d8-5b84-a4fb-c63d3aca0de8,24/12/2021 02:28:42
https://www.amazon.co.uk/dp/B08CHKWK49,"TOM TAILOR Women's 1191707 Sneaker, White, 5 UK",Mustafa,Gut,"Ich empfehle es zu kaufen, es ist ein wenig bequem, aber es sollte besser sein als das für den Markennamen",3.0,True,Reviewed in Germany on 20 September 2021,,d1557029-bd54-5150-9c11-6ea3477a46fe,24/12/2021 02:28:42
https://www.amazon.co.uk/dp/B01N0E9JUY,adidas Originals Men's Tubular Radial Fashion Sneaker grey Size: 8.5 UK,Amazon Customer,They’re HUGE!,"There looks nice but on my eyes kinda of fake, and big, I MEAN HUGE! I bought it for my husband and he has 6 pairs of Adidas all of them 8.5 and fits perfect! Those are wide and kinda of big, and they even looks huge.",3.0,True,Reviewed in the United States on 4 October 2018,One person found this helpful,df318350-2bfc-567e-b78c-3222fe5aef14,24/12/2021 02:28:42
https://www.amazon.co.uk/dp/B01N0E9JUY,adidas Originals Men's Tubular Radial Fashion Sneaker grey Size: 8.5 UK,Leon,Attractive but Uncomfortable,"Good shoes, love the design, but they are very stiff, uncomfortable and cardboardy.",2.0,True,Reviewed in the United States on 14 January 2020,One person found this helpful,13728678-84a2-5065-9587-e66576cfea08,24/12/2021 02:28:42
https://www.amazon.co.uk/dp/B01N0E9JUY,adidas Originals Men's Tubular Radial Fashion Sneaker grey Size: 8.5 UK,Johnnie,Made small no support,The fit,5.0,True,Reviewed in the United States on 13 November 2021,,b6d3de76-7327-5450-ad44-2b67ec038921,24/12/2021 02:28:42
https://www.amazon.co.uk/dp/B01N0E9JUY,adidas Originals Men's Tubular Radial Fashion Sneaker grey Size: 8.5 UK,Amazon Customer,Confortable,"Me siento muy bien con el zapato,es lo que esperaba",5.0,True,Reviewed in the United States on 14 February 2021,One person found this helpful,5617a175-046d-57f3-a8de-27dad4c28c21,24/12/2021 02:28:42
https://www.amazon.co.uk/dp/B01N0E9JUY,adidas Originals Men's Tubular Radial Fashion Sneaker grey Size: 8.5 UK,@fadedroach,Get a pair!,I love this shoes! Don't believe he Yeezy hype and get yourself a pair of these. Also you can't beat the price!,5.0,True,Reviewed in the United States on 6 May 2017,5 people found this helpful,13235c19-6236-53a2-986a-a7c45904c61c,24/12/2021 02:28:42
https://www.amazon.co.uk/dp/B01N0E9JUY,adidas Originals Men's Tubular Radial Fashion Sneaker grey Size: 8.5 UK,mark84g5,A little too big,"It's perfect, just a little too big. I got size 10.5, but it fit like an 11",4.0,True,Reviewed in the United States on 22 May 2018,One person found this helpful,cc3a8dee-87f1-5b13-bb69-b06614ae4a13,24/12/2021 02:28:42
https://www.amazon.co.uk/dp/B01N0E9JUY,adidas Originals Men's Tubular Radial Fashion Sneaker grey Size: 8.5 UK,Guy,comfy,one note the tread is a small rock magnet gets easily caught in tread,5.0,True,Reviewed in the United States on 7 April 2019,,2f6b9b11-7bab-53d8-be18-be50208bd44a,24/12/2021 02:28:42
https://www.amazon.co.uk/dp/B01N0E9JUY,adidas Originals Men's Tubular Radial Fashion Sneaker grey Size: 8.5 UK,Joe Keyes,Great for walking,"Weird shoes, but I like them. Comfortable, but the circular sole takes a little getting used to. Great for walking.",5.0,True,Reviewed in the United States on 25 October 2017,,f4348be2-d4f5-577b-82db-86650b2cb017,24/12/2021 02:28:42
https://www.amazon.co.uk/dp/B01N0E9JUY,adidas Originals Men's Tubular Radial Fashion Sneaker grey Size: 8.5 UK,Tung,Good product!,Good product!,5.0,True,Reviewed in the United States on 10 July 2019,,60faeff0-d645-53c8-a3b5-b0e69e4062ca,24/12/2021 02:28:42
https://www.amazon.co.uk/dp/B01N0E9JUY,adidas Originals Men's Tubular Radial Fashion Sneaker grey Size: 8.5 UK,Abdul Antonio,The sneaker my closet is missing,Long time I was looking for a totally red sneaker until I found this pair. Love ADIDAS sneakers.,5.0,True,Reviewed in the United States on 18 January 2020,,fca2e4be-134f-5a21-a0b8-1283cc7346ae,24/12/2021 02:28:42
https://www.amazon.co.uk/dp/B0007T5JFK,"Cole Haan Men's Tucker Venetian Slip-On Loafer, Black, 15",Amazon Customer,Quality and Workmanship,"As a Cole Haan wearer my entire life I've come to expect high quality materials and craftmanship in their products. I purchased these shoes for my Uncle (who first introduced me to Cole Haan) as a present. After inspection I decided to return them immediately. The fit itself was stiff and uncomfortable but, most notably, I found the materials cheap and plasticy. My suspicion is that these are knock-offs. If you're expecting authentic Cole Haan's, the price is too good to be true.",1.0,True,Reviewed in Canada on 23 March 2021,,024ea21e-f18d-5d07-afa9-6bcb2e7103e9,24/12/2021 02:28:42
https://www.amazon.co.uk/dp/B0007T5JFK,"Cole Haan Men's Tucker Venetian Slip-On Loafer, Black, 15",Amazon Customer,As expected..but wish they were same as the originals.,"Like many other reviewers, I had the same shoe from about 8 years ago with the Nike Air Technology. They were the most comfortable shoe I have ever owned as well.These are very close in size, fit, design and quality.Leather is a little different as the originals were a top grain( and are still perfect except the soles wore through) These are now made in India, so maybe different sourcing now, but very acceptable.Not sure the if soles will provide the same luxurious feel but I am going to keep these as they should break in OK.",4.0,True,Reviewed in Canada on 10 January 2018,One person found this helpful,5b4d6dc1-0fd5-5d9c-b87b-7fc86459b6ce,24/12/2021 02:28:42
https://www.amazon.co.uk/dp/B0007T5JFK,"Cole Haan Men's Tucker Venetian Slip-On Loafer, Black, 15",Moloy,Very good casual and/or office shoe,"I had and have lots of leg/foot related issues over the years. I have flat foot as well. This shoe is perfect for my feet. It is wide and once the arch is inserted , I am very comfortable. Bit pricey. But I can walk without pain.",5.0,True,Reviewed in Canada on 14 December 2018,,13b07db1-2cf5-5f59-9272-959b6bae2e80,24/12/2021 02:28:42
https://www.amazon.co.uk/dp/B0007T5JFK,"Cole Haan Men's Tucker Venetian Slip-On Loafer, Black, 15",barb,Narrow shoe,Much to narrow. Opening too small. Looks are everything.,3.0,True,Reviewed in Canada on 20 May 2021,,74f87faf-605a-522a-80fa-84c0cd557ce4,24/12/2021 02:28:42
https://www.amazon.co.uk/dp/B0007T5JFK,"Cole Haan Men's Tucker Venetian Slip-On Loafer, Black, 15",Richard Everett,Just like the picture,These are great shoes. Very trendy and I didn’t add a picture as they look exactly like the picture in the ad. The quality is excellent and they are very comfortable.,5.0,True,Reviewed in Canada on 19 November 2018,,885a4ccb-33f7-54cc-920f-d8e06d672b9b,24/12/2021 02:28:42
https://www.amazon.co.uk/dp/B0007T5JFK,"Cole Haan Men's Tucker Venetian Slip-On Loafer, Black, 15",Bahbinton W.,Not the same shoe as the original,"Not the same as the original pair. These are quite different. The leathers is stiff, so much that it hurts my feet. Never buying this again.",2.0,True,Reviewed in Canada on 2 January 2020,,9bc8ae83-96da-5f1e-a67b-be7e1e82f47b,24/12/2021 02:28:42
https://www.amazon.co.uk/dp/B0007T5JFK,"Cole Haan Men's Tucker Venetian Slip-On Loafer, Black, 15",Amazon Customer,Love Cole Haan,I have purchased many pairs of these over the last few years and they are always great comfortable shoes,5.0,True,Reviewed in Canada on 5 July 2021,,f93c6349-835a-5bb5-8bfa-58807b6a9cdf,24/12/2021 02:28:42
https://www.amazon.co.uk/dp/B0007T5JFK,"Cole Haan Men's Tucker Venetian Slip-On Loafer, Black, 15",Amazon Customer,Good fit and quality.,Good quality shoes. Size is accurate.,5.0,True,Reviewed in Canada on 18 October 2019,,270e4f3e-b582-54c4-b65b-61316b943499,24/12/2021 02:28:42
https://www.amazon.co.uk/dp/B0007T5JFK,"Cole Haan Men's Tucker Venetian Slip-On Loafer, Black, 15",Ravi S,Glad I bought.,"Happy with them, ordered wide and am glad I did.  Nice looking, comfortable shoe.",5.0,True,Reviewed in Canada on 4 July 2018,,6e1d88f5-987d-5538-8c18-8e5704b08e70,24/12/2021 02:28:42
https://www.amazon.co.uk/dp/B0007T5JFK,"Cole Haan Men's Tucker Venetian Slip-On Loafer, Black, 15",Diane levesque,Great Product,"Best shoes we ever bought. Comfortable, perfect fit. Excellent product.",5.0,True,Reviewed in Canada on 2 August 2021,,eb694218-631b-5360-9346-35ddb9b6f9df,24/12/2021 02:28:42
https://www.amazon.co.uk/dp/B08CHKQH68,"SCOTCH & SODA FOOTWEAR Men's Vivex Sneaker, Green/White, 6.5 UK",Sascha,Tolle Schuhe :0),"Super Schuhe, fallen normal aus. Blitzversand durch den Verkäufer Strandpassage. Alles bestens, vielen Dank :0)",5.0,True,Reviewed in Germany on 13 May 2021,One person found this helpful,b4039b29-1f19-5c94-82e0-8da218e8bc19,24/12/2021 02:28:43
https://www.amazon.co.uk/dp/B08CHKQH68,"SCOTCH & SODA FOOTWEAR Men's Vivex Sneaker, Green/White, 6.5 UK",Klaus Müller,Klasse Schuh,"Ich bin mit dem Schuh super zufrieden. Der sieht nicht nur gut szs, er trägt sich such angenehm. Kurz um empfehlenswert.",5.0,True,Reviewed in Germany on 12 September 2021,,9141084f-8c49-5ec8-ab15-90f259876429,24/12/2021 02:28:43
https://www.amazon.co.uk/dp/B08CHKQH68,"SCOTCH & SODA FOOTWEAR Men's Vivex Sneaker, Green/White, 6.5 UK",Interbau24,Alle bestens,Alles bestens,5.0,True,Reviewed in Germany on 19 October 2021,,6386b4d2-b538-5d39-b1a3-78b44d28f93e,24/12/2021 02:28:43
https://www.amazon.co.uk/dp/B08CHKQH68,"SCOTCH & SODA FOOTWEAR Men's Vivex Sneaker, Green/White, 6.5 UK",Ron,Hammer!,Diese Schuhe sind phenomenal! Sie sitzen wie angegossen! Vielen Dank!,5.0,True,Reviewed in Germany on 24 July 2021,,83da7700-de01-55a2-98f6-c444aa685819,24/12/2021 02:28:43
https://www.amazon.co.uk/dp/B01D3JEJW4,"APEX LEGENDS Women's Breeze Athletic Knit Running Shoe Sneaker, Grey, 7.5 UK",ACNorthShore,So disappointed they don’t fit!,"So disappointed! I have the Apex natural wool sneaker. I love them, they are currently one of the only pairs of footwear I can wear that is comfortable. I got these because they look like the same shape and style, only different material. Not true! These are much smaller, the toebox is much less roomy. I cannot wear them at all and will have to return them. I was really hoping these were going to be the athletic shoes I have been trying to find for months. Back to the drawing board!Pros- Not bad looking at all. Seems supportive, moderate arch support. Choice of either the elastic waist or regular shoe laces, both are included. That he’ll did not seem too wide, which is a plus.not bad looking at all. Seems supportive, moderate arch support. Choice of either the elastic lace or regular shoelaces, both are included. The heel did not seem too wide, which is a plus.Cons- they seem to run a little small to me. Maybe about half size smaller than I expected. The toebox is shallow. My toe hit the top of the shoe without even moving.",3.0,True,Reviewed in the United States on 20 June 2020,,0aa98a94-e490-5ca2-be9e-92ca3fa6df69,24/12/2021 02:28:43
https://www.amazon.co.uk/dp/B01D3JEJW4,"APEX LEGENDS Women's Breeze Athletic Knit Running Shoe Sneaker, Grey, 7.5 UK",Busy mom ,Lightweight and great fit,Super light weight and so much air goes thorough these. I always buy apex for my extra wide foot. They fit perfect. I wear Orthotics and when you take out the insole tons of room for Orthotics.  As always great shoes from apex. Wore them to work out in past 2 days and no issues.,5.0,True,Reviewed in the United States on 26 February 2021,,4ec46d95-382f-5cc0-b474-da5eb36052ab,24/12/2021 02:28:43
https://www.amazon.co.uk/dp/B07G4BDHQQ,Skechers Kids Girl&#39;s Modern Jogger Debbie 89800L (Little Kid/Big Kid),Amazon Customer,Cute everyday millenial pink joggers!,"It's the perfect pastel pink and surprising goes with any casual outfit. Maybe because of the stretchy material, the big kid size 5 felt a tad loose for me (I normally wear size 7 womens). Size length was fine, sizing half a size down might help to have a more snug fit.",5.0,True,Reviewed in Canada on 29 October 2019,One person found this helpful,f6a4d9cd-666c-5380-8752-0142be84b63a,24/12/2021 02:28:43
https://www.amazon.co.uk/dp/B07G4BDHQQ,Skechers Kids Girl&#39;s Modern Jogger Debbie 89800L (Little Kid/Big Kid),LMM,Great shoe,Great shoes. Very comfortable and cute too.  I wear a women’s 7.5 or 8 and opted to get 6.  They fit.  A little large.  Super cute shoes. I went them to work because I walk a lot during the work day.,5.0,True,Reviewed in Canada on 31 October 2019,,893386c3-f6ea-586c-94b6-93657467ab1b,24/12/2021 02:28:43
https://www.amazon.co.uk/dp/B07G4BDHQQ,Skechers Kids Girl&#39;s Modern Jogger Debbie 89800L (Little Kid/Big Kid),Georgina,Hermosos,"Están hermosos el color la forma todo, llegaron muy rápido pedí talla 22 cm me quedaron grandes pero tengo el pie muy pequeño, yo creo que viene amplio si son de México pidan un numero menos que al habitual",5.0,True,Reviewed in Mexico on 26 July 2021,,56ab693d-d22f-517e-9607-a1e45ab55b18,24/12/2021 02:28:43
https://www.amazon.co.uk/dp/B07G4BDHQQ,Skechers Kids Girl&#39;s Modern Jogger Debbie 89800L (Little Kid/Big Kid),Amazon Customer,Nice,"Great shoes, super cute, but get dirty a little too easily",4.0,True,Reviewed in Canada on 16 September 2019,,179f6e78-8bbd-5992-9658-63e3a312be56,24/12/2021 02:28:43
https://www.amazon.co.uk/dp/B07G4BDHQQ,Skechers Kids Girl&#39;s Modern Jogger Debbie 89800L (Little Kid/Big Kid),LRdz,Amplios,Estan hermosos pero la talla es muy amplia...,4.0,True,Reviewed in Mexico on 2 November 2021,,ff4e6460-2a4d-50b5-9cd7-220238571b80,24/12/2021 02:28:43
https://www.amazon.co.uk/dp/B07G4BDHQQ,Skechers Kids Girl&#39;s Modern Jogger Debbie 89800L (Little Kid/Big Kid),Kaja A,Very good!,Very nice and very good shoes.,5.0,True,Reviewed in Germany on 12 February 2020,,482d4746-0699-5a5c-a4c6-0e434c79e11a,24/12/2021 02:28:43
https://www.amazon.co.uk/dp/B07G4BDHQQ,Skechers Kids Girl&#39;s Modern Jogger Debbie 89800L (Little Kid/Big Kid),Client d'Amazon,CHAUSSURES POUR JEUNE FILLE POLYHANDICAPEE,CONVIENNENT TRES BIEN AUX PIEDS DE MA FILLE HANDICAPEE CE QUI EST TRES DIFFICILE A TROUVER,5.0,True,Reviewed in France on 15 July 2020,,ad574309-f4cd-5103-b6f7-f0d356c91885,24/12/2021 02:28:43
https://www.amazon.co.uk/dp/B07G4BDHQQ,Skechers Kids Girl&#39;s Modern Jogger Debbie 89800L (Little Kid/Big Kid),Zara,Buy a couple of sizes smaller,"My daughter loves them. She says they are comfy. However, we had to try many sizes before finding the right size. They are too big. My daughter normally wears 3.5 and we got 4 because other sizes were out of stock. The 4 fit me and I wear adults 7.5! The size that fit her was a 2 and it is a little loose but it doesn’t come out of her foot.",5.0,True,Reviewed in the United States on 9 April 2020,13 people found this helpful,26cccb27-aa91-5392-9762-1e43c602787a,24/12/2021 02:28:43
https://www.amazon.co.uk/dp/B07G4BDHQQ,Skechers Kids Girl&#39;s Modern Jogger Debbie 89800L (Little Kid/Big Kid),Barbie,Lies,Sure was almost TWO SIZES TOO LARGE! My daughter is a 12. I ordered a 12.5 to be sure and I think I’m going to have to order a 10! I measured her foot and it’s exactly 7 inches long. A 12.5 should’ve been perfect. This prob isn’t real sketchers! Will be reporting for fraudUPDATE: I just revived a size 11 in black bc this color was not absolute. About 1/2- to a full size still too big! Idk what I’ll do,1.0,True,Reviewed in the United States on 10 November 2020,6 people found this helpful,ef86fde3-0daa-5156-a54e-cfba5f408748,24/12/2021 02:28:43
https://www.amazon.co.uk/dp/B07G4BDHQQ,Skechers Kids Girl&#39;s Modern Jogger Debbie 89800L (Little Kid/Big Kid),Mrs. Sabo,True to size,"These shoes are adorable!My daughter is 7 years old-normally wears a 13-the shoes for true to size, perfect fitI was worried as previous reviews say they run large-not so for us!",5.0,True,Reviewed in the United States on 2 July 2021,4 people found this helpful,c578fe39-7229-520b-8ad8-255b329a96c4,24/12/2021 02:28:43
https://www.amazon.co.uk/dp/B07N46Z464,"Cole Haan Women's Grand Crosscourt Turf Sneaker, Optic White Leather, 7.5 UK",Denise Wong,Hit or miss with quality,"I had to re-order these shoes after the first pair arrived in pretty poor quality. The leather was incredibly creased on one of the toe boxes of the shoes, looking like the panels weren't sewed properly. You could see the stitching inside around the entire heel of the sole and there was a black stain on one of the shoes. Needless to say I contacted to Amazon unsure if these were authentic or fake Cole Hans, they assured me they were authentic so I decided to give it another shot and order a replacement pair. The second pair came in much better quality -- but do note that the leather is VERY paper thin and so there was still some wrinkling/creasing on one of the pairs. It was right where the toe box bends though so not as big of a deal. Also they do fit a little large so I sized down half a size (I'm usually a size 6 womens, I ordered 5.5)I haven't worn them for long periods of time yet, just around the house but here are thePRO'S:- Super light weight, comfortable- a beautiful clean, minimalistic look! more-so than Adidas Stan smith's- would make a great travel shoe, light weight easy to pack and would go with any outfitCON's- leather is pretty thin (hence why they're so light weight) so will need to see how these hold up",4.0,True,Reviewed in Canada on 24 January 2019,5 people found this helpful,ec1c5a18-6a32-5e43-96a7-56f4ba21b806,24/12/2021 02:28:43
https://www.amazon.co.uk/dp/B07N46Z464,"Cole Haan Women's Grand Crosscourt Turf Sneaker, Optic White Leather, 7.5 UK",Mariana Santiago,No eran lo que esperaba,"Decidí pedir estos tenis porque hace años tuve unos Cole Haan y me parecían lo máximo, eran súper cómodos y no me lastimaban para caminar. Cuando recibí estos no eran como los recordaba, por dentro eran incomodos y un poco rasposos. Además, me quedó muy grande y eso que pedí el mismo número que el anterior. Al final decidí devolverlos 😔",3.0,True,Reviewed in Mexico on 27 December 2019,,be6ed801-ed78-5136-826d-b0f4ef6e93f4,24/12/2021 02:28:43
https://www.amazon.co.uk/dp/B07N46Z464,"Cole Haan Women's Grand Crosscourt Turf Sneaker, Optic White Leather, 7.5 UK",Anneliese,NOT REAL LEATHER,"I made the mistake of not looking at the negative reviews. These are NOT real leather these are made of PLASTIC.  Not only that but at the bottom of the shoe there are two pieces of rubber that are supposed to meet that don't, I cannot tell if it goes all the way to the lining of the shoe or not. Very bad purchase on my part, I will be returning them and I would recommend others not to buy. For the same price you can get genuine leather shoes that will hold up much better over time.",1.0,True,Reviewed in Canada on 18 January 2021,,e8c5859d-93c1-5656-a28a-8fbd91af730f,24/12/2021 02:28:43
https://www.amazon.co.uk/dp/B07N46Z464,"Cole Haan Women's Grand Crosscourt Turf Sneaker, Optic White Leather, 7.5 UK",Ray,Unbelievably Comfortable,It is like walking on air. Very comfortable and look great. The leather like make them more formal.,5.0,True,Reviewed in Canada on 12 November 2021,,ee57842b-7345-52aa-9918-f11e63aaf4d7,24/12/2021 02:28:43
https://www.amazon.co.uk/dp/B07N46Z464,"Cole Haan Women's Grand Crosscourt Turf Sneaker, Optic White Leather, 7.5 UK",Liz,Súper cómodos!,"Me encanta que son de piel, están muy cómodos y ligeros. Los recomiendo muchísimo.",5.0,True,Reviewed in Mexico on 26 January 2021,,c74a7b47-af88-5348-879d-227672615208,24/12/2021 02:28:43
https://www.amazon.co.uk/dp/B07N46Z464,"Cole Haan Women's Grand Crosscourt Turf Sneaker, Optic White Leather, 7.5 UK",Jimena,Tallas pequeñas,Esta talla me quedó correcta sin embargo es medio número menor a la que siempre uso en está marca. Incluso con el mismo modelo.,4.0,True,Reviewed in Mexico on 1 December 2020,,0d3107db-f505-5355-a979-6cef2bd84c5c,24/12/2021 02:28:43
https://www.amazon.co.uk/dp/B07N46Z464,"Cole Haan Women's Grand Crosscourt Turf Sneaker, Optic White Leather, 7.5 UK",Jennifer Moore,"Classic, basic white sneaker",These are great sneakers and quite comfortable after one full-day wear. I like they don't make my feet look too big either (I ordered a size 9.5). I've been a big believer in the comfort of Cole Haan shoes in the past and these don't disappoint.,4.0,True,Reviewed in Canada on 11 September 2020,,89914470-38da-587b-a189-8a96a3845381,24/12/2021 02:28:43
https://www.amazon.co.uk/dp/B07N46Z464,"Cole Haan Women's Grand Crosscourt Turf Sneaker, Optic White Leather, 7.5 UK",Amazon Shopper,Nice Looking and Comfortable!,"This dressy sneaker not only looks good with capris, jeans, yoga pants and summer dresses, the comfort was unbelievable.  No breaking-in period needed.  The leather was beautifully soft.  Size was true to fit.",5.0,True,Reviewed in Canada on 21 May 2021,,1b38de4c-d672-57f1-84ca-eae307747ce7,24/12/2021 02:28:43
https://www.amazon.co.uk/dp/B07N46Z464,"Cole Haan Women's Grand Crosscourt Turf Sneaker, Optic White Leather, 7.5 UK",veronica,excelente producto,"quedo justo a la medida , fiel a la tallamuy muy cómodos como todos los cole haan ..vienen con su caja en excelente estado :)",5.0,True,Reviewed in Mexico on 22 July 2019,,a543fee3-5172-50bf-8a07-cc314bc02ebb,24/12/2021 02:28:43
https://www.amazon.co.uk/dp/B07N46Z464,"Cole Haan Women's Grand Crosscourt Turf Sneaker, Optic White Leather, 7.5 UK",Maggie,Simple and nice shoes.,Shoes came earlier than expected. Like the colour. I have narrow feet and it fits well. True size as per described. Hopefully it won't bite my feet.,5.0,True,Reviewed in Singapore on 27 August 2020,,57eca922-3409-52e1-868f-72b761d59c4e,24/12/2021 02:28:43
https://www.amazon.co.uk/dp/B08B484YBG,"Steve Madden Women's Bequilt Sneaker, Blush, 7.5 UK",Betzabe Rodriguez,Muy recomendable,"La talla viene normal de largo pero de ancho viene angosto, para mi genial porque se ajusta super bien al pie. El color es muy bonito, no es tan brillante como en la publicación, es un poco más mate. Recomendado al 100%",5.0,True,Reviewed in Mexico on 28 February 2021,,17db7050-9bf6-523d-8897-14a4a2fadce6,24/12/2021 02:28:43
https://www.amazon.co.uk/dp/B08B484YBG,"Steve Madden Women's Bequilt Sneaker, Blush, 7.5 UK",Paola Lee,Combinables y cómodos,"Son angostos pero en mi caso ajustaron muy bien, son elegantes y combinan con todo, creo que puede ser fácil lavarlos por ser de pura tela, hay muchos trucos para volverlos a blanquear por eso también me animé a comprarlos.",5.0,True,Reviewed in Mexico on 22 January 2021,,c5252f8e-59ab-5d82-ab32-b5df6d7d4e30,24/12/2021 02:28:43
https://www.amazon.co.uk/dp/B08B484YBG,"Steve Madden Women's Bequilt Sneaker, Blush, 7.5 UK",Fátimabmr,Excelente calidad aunque un poco justos,Me encantó la calidad y el color pero si me quedaron un poco justos del empeine y los lados. Si se tiene el pie ancho es mejor encargar medio número mas.,4.0,True,Reviewed in Mexico on 1 February 2021,,ac88c856-faa3-5ff7-9bd1-f95454d05695,24/12/2021 02:28:43
https://www.amazon.co.uk/dp/B08B484YBG,"Steve Madden Women's Bequilt Sneaker, Blush, 7.5 UK",Maria,"La talla no es la real,demasiado pequeño","La talla que ofrece el vendedor,no es lacrwal viene muy pequeño el tennis.",1.0,True,Reviewed in Mexico on 28 February 2021,,847e2c92-3f1c-54a6-b1e1-8cdda9cb72ec,24/12/2021 02:28:43
https://www.amazon.co.uk/dp/B08B484YBG,"Steve Madden Women's Bequilt Sneaker, Blush, 7.5 UK",Osvaldo C.,Muy cómodos,"Mi esposa ha tenido cirugías de columna y está instrumentada (barras y tornillos) y le compré estos tenis, le encantaron y es de los pocos que usa porque se le hacen muy cómodos.",5.0,True,Reviewed in Mexico on 30 January 2021,,08a28820-f5bf-507c-8ced-e6209d44aac3,24/12/2021 02:28:43
https://www.amazon.co.uk/dp/B08B484YBG,"Steve Madden Women's Bequilt Sneaker, Blush, 7.5 UK",Andrea Vélez ,Hermosos,"Estos zapatos son muy bonitos, amoldan perfecto al pie, no lastiman ni aprietan.",5.0,True,Reviewed in Mexico on 25 January 2021,,ee5f6931-bac7-5646-992e-ad5851ccda96,24/12/2021 02:28:43
